ItemIdentifier,DueDate,OptStartDate,DaysToDue,Score
2968632,2024-06-30 15:00:00.000,2023-10-17 07:30:00,257.3125,50.0
2968932,2024-06-30 15:00:00.000,2023-10-17 07:30:00,257.3125,50.0
2783938,2024-06-30 16:00:00.000,2023-10-17 07:30:00,257.3541666666667,50.0
2784962,2024-06-30 16:00:00.000,2023-10-17 07:30:00,257.3541666666667,50.0
2867580,2023-10-24 14:23:01.907,2023-10-17 07:30:00,7.286827627314815,89.34263425578759
2784587,2024-06-30 16:00:00.000,2023-10-17 07:30:00,257.3541666666667,50.0
2968625,2024-06-30 15:00:00.000,2023-10-17 07:30:00,257.3125,50.0
2851645,2024-06-30 15:00:00.000,2023-10-17 07:30:00,257.3125,50.0
2784546,2024-06-30 16:00:00.000,2023-10-17 07:30:00,257.3541666666667,50.0
3039813,2023-10-27 08:01:09.763,2023-10-17 07:30:00,10.021640775462963,71.37138449142533
2968645,2024-06-30 15:00:00.000,2023-10-17 07:30:00,257.3125,50.0
2969187,2024-06-30 15:00:00.000,2023-10-17 07:30:00,257.3125,50.0
2968902,2024-06-30 15:00:00.000,2023-10-17 07:30:00,257.3125,50.0
2784374,2024-06-30 16:00:00.000,2023-10-17 07:30:00,257.3541666666667,50.0
2851460,2024-06-30 15:00:00.000,2023-10-17 07:30:00,257.3125,50.0
2785023,2024-06-30 16:00:00.000,2023-10-17 07:30:00,257.3541666666667,50.0
2968979,2024-06-30 15:00:00.000,2023-10-17 07:30:00,257.3125,50.0
2784710,2024-06-30 16:00:00.000,2023-10-17 07:30:00,257.3541666666667,50.0
2968653,2024-06-30 15:00:00.000,2023-10-17 07:30:00,257.3125,50.0
2968878,2024-06-30 15:00:00.000,2023-10-17 07:30:00,257.3125,50.0
2784224,2024-06-30 16:00:00.000,2023-10-17 07:30:00,257.3541666666667,50.0
2784907,2024-06-30 16:00:00.000,2023-10-17 07:30:00,257.3541666666667,50.0
2968730,2024-06-30 15:00:00.000,2023-10-17 07:30:00,257.3125,50.0
2969085,2024-06-30 15:00:00.000,2023-10-17 07:30:00,257.3125,50.0
2784588,2024-06-30 16:00:00.000,2023-10-17 07:30:00,257.3541666666667,50.0
2784531,2024-06-30 16:00:00.000,2023-10-17 07:30:00,257.3541666666667,50.0
2784810,2024-06-30 16:00:00.000,2023-10-17 07:30:00,257.3541666666667,50.0
2851615,2024-06-30 15:00:00.000,2023-10-17 07:30:00,257.3125,50.0
